benchmark,dataset,strategy,threads,is_parallel,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency_pct,verified,max_error,allocations
correlation,EXTRALARGE,sequential,16,false,19075.2860,19076.8404,19077.1799,2.4707,1.23,1.00,,PASS,0.00e+00,0
correlation,EXTRALARGE,threads_static,16,true,2787.2109,3049.1175,3035.6786,153.0050,8.41,6.84,42.77,PASS,0.00e+00,0
correlation,EXTRALARGE,threads_dynamic,16,true,1475.7888,1482.0767,1481.5974,4.5916,15.88,12.93,80.78,PASS,0.00e+00,0
correlation,EXTRALARGE,tiled,16,true,851.3612,851.4254,851.5482,0.3139,27.52,22.41,140.04,PASS,1.11e-15,0
correlation,EXTRALARGE,tasks,16,true,982.7239,993.2590,1032.9070,68.8122,23.84,19.41,121.32,PASS,1.11e-15,0
